Time,Fuse_MCCB,MCCB,Fuse,HCB,SSCB
11.704312114989733,7.327075463026134e-7,2.9056518011771892e-5,1.6589472949357642e-5,4.143988427962597e-6,7.312128099679072e-7
11.772758384668036,7.40167584889484e-7,2.932276071920814e-5,1.6727986395626004e-5,4.1871103786395025e-6,7.386586511337612e-7
11.841204654346338,7.476391696847884e-7,2.958696679744577e-5,1.6864262028182253e-5,4.230338756183727e-6,7.461159965416186e-7
11.90965092402464,7.551216032464225e-7,2.984903996650079e-5,1.6998225733755312e-5,4.273667382537205e-6,7.535841511918662e-7
11.978097193702943,7.626141855787694e-7,3.010888451149274e-5,1.7129804174342844e-5,4.317090002148305e-6,7.610624169762659e-7
12.046543463381246,7.701162155759889e-7,3.0366405369242067e-5,1.7258924865259928e-5,4.36060028452534e-6,7.685500948984014e-7
12.114989733059549,7.776270040116273e-7,3.062150822641385e-5,1.738551626861984e-5,4.404191838780491e-6,7.760464982853321e-7
12.183436002737851,7.851458587726512e-7,3.087409959101617e-5,1.7509507855395512e-5,4.447858198974863e-6,7.835509372444704e-7
12.251882272416154,7.926720857476255e-7,3.112408687955259e-5,1.763083018557765e-5,4.49159282678302e-6,7.910627201068721e-7
12.320328542094456,8.002049989297433e-7,3.137137851405569e-5,1.7749414998213808e-5,4.535389122373168e-6,7.985811628641315e-7
12.388774811772759,8.077439216380711e-7,3.161588401090487e-5,1.7865195291566494e-5,4.5792404269606735e-6,8.061055916108728e-7
12.457221081451062,8.152881697531811e-7,3.1857514051103486e-5,1.7978105386062815e-5,4.62314000793107e-6,8.13635324337092e-7
12.525667351129364,8.228370677043628e-7,3.2096180583862655e-5,1.808808101932957e-5,4.6670810747162506e-6,8.21169688247636e-7
12.594113620807665,8.303899446948648e-7,3.2331796909979005e-5,1.8195059421355353e-5,4.711056777573219e-6,8.287080146551773e-7
12.662559890485968,8.379461315932701e-7,3.256427776643367e-5,1.8298979390984904e-5,4.755060205807737e-6,8.362496369818118e-7
12.73100616016427,8.455049688160798e-7,3.27935394205392e-5,1.839978138096221e-5,4.799084396212017e-6,8.437938981975535e-7
12.799452429842573,8.530657911176576e-7,3.301949974165996e-5,1.8497407561102186e-5,4.8431223205192e-6,8.51340135610279e-7
12.867898699520875,8.606279496836677e-7,3.3242078309125844e-5,1.8591801918099726e-5,4.887166908384977e-6,8.588877031812103e-7
12.936344969199178,8.681907918139942e-7,3.346119647607004e-5,1.86829103092645e-5,4.931211028513793e-6,8.66435950319655e-7
13.00479123887748,8.75753671913948e-7,3.367677746690667e-5,1.877068055122777e-5,4.975247502425617e-6,8.739842344285265e-7
13.073237508555783,8.833159547139147e-7,3.388874646081952e-5,1.8855062495215513e-5,5.019269107120472e-6,8.815319226807006e-7
13.141683778234086,8.90877003723034e-7,3.409703066559189e-5,1.893600809055318e-5,5.0632685683060785e-6,8.890783813608749e-7
13.210130047912388,8.984361917763195e-7,3.430155940631341e-5,1.9013471464268683e-5,5.107238570167816e-6,8.966229858575758e-7
13.27857631759069,9.059928952614982e-7,3.450226420098623e-5,1.9087408986928622e-5,5.151171752926231e-6,9.041651153340879e-7
13.347022587268993,9.135464972276353e-7,3.469907884068313e-5,1.915777934469176e-5,5.195060717388955e-6,9.11704155615034e-7
13.415468856947296,9.210963869410449e-7,3.489193946537572e-5,1.9224543603368893e-5,5.238898025949901e-6,9.192394984092189e-7
13.483915126625599,9.286419602183571e-7,3.508078463887454e-5,1.928766527525827e-5,5.2826762061419785e-6,9.267705423088302e-7
13.552361396303901,9.361826182052724e-7,3.526555542054943e-5,1.9347110380985022e-5,5.326387750526074e-6,9.342966914571704e-7
13.620807665982204,9.43717766710428e-7,3.544619543438543e-5,1.94028475074548e-5,5.370025118467403e-6,9.418173545494568e-7
13.689253935660506,9.512468249761596e-7,3.56226509453661e-5,1.9454847876465564e-5,5.413580746904678e-6,9.493319531594935e-7
13.757700205338809,9.587692136880932e-7,3.579487091454059e-5,1.9503085388339336e-5,5.457047040691165e-6,9.56839911192553e-7
13.826146475017111,9.662843578617242e-7,3.5962807063638635e-5,1.9547536676989274e-5,5.500416377368644e-6,9.643406562176438e-7
13.894592744695414,9.737916952801129e-7,3.6126413945236635e-5,1.9588181170648866e-5,5.543681118713728e-6,9.71833628904406e-7
13.963039014373717,9.812906713868585e-7,3.6285648994272e-5,1.9625001132617115e-5,5.586833606852082e-6,9.79318277583019e-7
14.03148528405202,9.887807325137388e-7,3.644047257644889e-5,1.9657981701448612e-5,5.629866161260821e-6,9.867940515828622e-7
